energy	num_occurrences	sample
-12.000000	1	[1 1 0 0 0 1 1 0 1 0 1 1 0 0 0 0 1]
-12.000000	4	[0 1 0 0 0 1 0 1 0 0 1 0 1 0 0 0 1]
-12.000000	1	[0 0 0 0 0 1 0 0 1 0 1 1 0 0 1 1 0]
-12.000000	1	[0 0 0 0 0 1 0 1 1 0 1 1 0 0 0 0 1]
-12.000000	2	[0 1 0 0 0 1 0 0 1 0 1 1 0 0 0 1 0]
-12.000000	1	[1 0 1 1 0 1 0 0 1 0 1 1 0 1 1 0 1]
-12.000000	1	[0 0 0 0 0 1 0 1 1 0 1 0 0 1 0 0 1]
-12.000000	2	[0 1 0 0 0 1 0 1 0 0 1 1 0 0 0 1 0]
-12.000000	1	[1 0 1 0 0 1 0 1 0 0 1 0 1 1 0 0 1]
-12.000000	3	[1 0 0 1 0 1 0 1 0 0 1 0 1 1 0 0 1]
-12.000000	1	[0 0 0 0 0 1 1 0 0 0 1 1 0 0 1 1 0]
-12.000000	1	[0 1 0 0 0 1 1 0 0 0 0 1 0 0 1 1 0]
-12.000000	1	[1 0 0 1 0 1 0 1 0 1 0 1 0 0 0 0 0]
-12.000000	1	[1 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 1]
-12.000000	1	[0 1 0 0 0 1 0 1 1 0 1 1 0 0 0 0 0]
-12.000000	2	[1 0 1 0 1 0 0 1 0 0 1 1 0 0 0 0 0]
-12.000000	5	[1 0 0 1 0 1 0 0 0 1 0 0 1 0 1 0 0]
-12.000000	4	[1 0 1 0 1 0 0 0 0 0 1 1 0 0 1 0 0]
-12.000000	1	[1 0 0 1 0 1 1 0 1 0 0 1 0 0 1 1 0]
-12.000000	1	[0 1 0 0 0 1 1 0 0 0 1 0 1 0 1 0 0]
-12.000000	2	[0 1 0 0 0 1 0 1 1 0 1 1 0 1 0 1 0]
-12.000000	1	[1 0 0 0 1 0 0 1 0 0 1 1 0 0 0 0 1]
-12.000000	1	[1 0 1 1 0 1 0 1 0 1 0 0 1 0 0 0 1]
-20.000000.0588235	2	[1 0 1 1 0 1 0 1 1 0 1 1 0 1 0 0 1]
-10.000000	1	[1 0 0 0 1 0 0 1 1 0 1 0 0 1 0 0 1]
-10.000000	2	[1 0 1 1 0 1 0 1 1 0 1 1 0 1 0 1 1]
-10.000000	1	[0 1 0 0 0 1 1 1 0 1 0 0 1 0 0 0 1]
-10.000000	1	[1 0 1 1 0 1 0 1 1 1 0 1 0 0 0 0 1]
-10.000000	1	[0 1 0 0 0 1 0 1 1 0 1 0 1 0 0 0 1]
-10.000000	2	[1 0 0 1 1 0 0 1 1 0 1 1 0 1 0 0 1]
-10.000000	1	[0 1 0 0 0 1 1 0 1 0 1 0 1 0 1 0 0]
-10.000000	1	[1 0 0 0 0 1 1 0 1 1 0 1 0 0 0 0 1]
-10.000000	1	[0 1 0 0 0 1 0 0 0 0 1 0 1 0 1 0 0]
-10.000000	1	[1 0 1 0 0 1 1 0 1 0 1 1 0 1 0 0 1]
-10.000000	1	[1 0 0 1 1 0 0 1 0 1 0 1 0 0 0 0 1]
-10.000000	1	[0 1 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0]
-10.000000	1	[1 0 0 1 0 1 0 0 0 1 1 1 0 0 1 0 0]
-10.000000	1	[1 0 0 0 0 1 0 1 0 0 1 0 1 1 0 0 1]
-10.000000	1	[0 1 0 0 0 1 0 1 0 1 0 0 1 0 0 0 0]
-10.000000	1	[0 0 0 0 0 1 0 0 1 0 1 0 0 0 1 1 0]
-10.000000	2	[1 0 0 0 1 1 0 1 0 1 0 1 0 0 0 0 1]
-10.000000	1	[1 0 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0]
-10.000000	1	[1 0 0 0 1 0 1 0 0 0 1 1 0 0 1 1 0]
-10.000000	1	[1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0]
-20.000000.0588235	1	[1 0 1 1 0 1 0 1 1 0 1 1 0 1 0 0 1]
-20.000000.0588235	1	[1 0 1 1 0 1 0 1 1 0 1 1 0 1 0 0 1]
-18.000000.0588235	1	[1 0 1 1 0 1 0 1 0 0 1 1 0 1 0 0 1]
-8.000000	1	[1 0 1 1 0 1 0 1 1 1 0 1 0 1 0 0 1]
-18.000000.0588235	1	[1 0 1 1 0 1 0 1 0 0 1 1 0 1 0 0 1]
-10.000000.0588235	1	[1 0 1 0 1 1 0 1 1 0 0 1 0 1 0 0 1]
-16.000000.0588235	1	[1 0 1 0 0 1 0 1 1 0 1 0 0 1 0 0 1]
-4.000000	1	[0 0 0 1 1 1 0 1 1 0 1 0 0 1 0 0 1]
-14.000000.0588235	1	[1 0 1 1 0 0 0 0 1 0 1 1 0 1 0 0 0]
