energy	num_occurrences	sample
-14.000000	0	4	[0 0 0 1 0 1 0 1 0 1 0 0 1 0 0 1 0 1 0 0 0]
-14.000000	0	3	[0 1 0 0 1 0 1 1 0 1 0 1 1 0 0 1 0 0 1 1 1]
-14.000000	0	1	[0 0 0 0 1 0 1 1 0 0 0 0 0 0 1 0 0 0 1 1 1]
-14.000000	0	1	[0 1 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0 0 1 1 0]
-14.000000	0	1	[0 1 1 0 1 0 0 0 0 0 0 1 1 0 0 1 0 0 1 1 1]
-14.000000	0	5	[0 0 0 1 0 1 0 1 0 0 0 1 0 0 1 0 0 0 1 1 0]
-14.000000	0	1	[0 1 0 0 1 1 0 1 0 1 0 0 1 0 0 0 1 0 1 1 0]
-14.000000	0	1	[0 0 0 0 0 1 0 1 0 0 1 0 1 0 0 1 0 0 1 1 0]
-14.000000	0	1	[0 1 1 0 1 1 0 0 0 0 0 1 1 0 0 1 0 0 1 1 0]
-14.000000	0	1	[0 0 0 1 0 1 0 1 0 0 0 0 1 0 0 1 0 0 1 1 0]
-14.000000	0	2	[0 1 0 1 0 1 0 1 0 1 0 0 1 0 0 1 0 0 1 1 0]
-14.000000	0	1	[0 0 0 0 1 1 0 1 0 1 0 1 1 1 0 1 0 0 1 0 0]
-14.000000	0	1	[0 0 0 0 1 1 0 1 0 1 0 0 0 1 0 1 0 0 1 0 0]
-14.000000	0	1	[0 0 0 1 0 1 0 1 0 1 0 1 0 0 0 1 0 0 1 1 1]
-14.000000	0	1	[0 0 0 0 0 0 1 1 0 0 1 0 1 0 0 1 0 0 1 1 0]
-14.000000	0	4	[0 1 0 0 1 1 0 1 0 1 0 1 1 0 0 0 1 0 1 1 1]
-14.000000	0	2	[0 0 0 0 1 1 0 1 0 0 0 1 0 0 1 1 0 0 1 1 1]
-14.000000	0	1	[0 1 0 1 1 1 0 1 0 1 0 1 1 0 0 1 0 0 1 1 0]
-14.000000	0	1	[0 0 0 1 1 1 0 1 0 1 0 0 1 0 0 1 0 0 1 1 0]
-14.000000	0	1	[0 0 0 0 1 1 0 1 0 0 1 0 0 0 1 0 0 0 1 1 0]
-14.000000	0	1	[0 0 0 1 0 0 0 1 0 1 0 1 0 1 0 1 0 0 1 0 0]
-14.000000	0	3	[0 0 0 0 1 1 0 1 0 1 0 0 1 0 0 1 0 1 0 1 1]
-14.000000	0	1	[0 1 0 0 1 1 0 1 0 0 0 0 0 0 1 0 0 1 0 0 1]
-14.000000	0	1	[0 0 0 0 0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 0]
-14.000000	0	1	[0 0 0 1 0 1 0 1 0 1 0 1 0 0 0 1 0 0 1 0 0]
-14.000000	0	1	[0 0 0 1 1 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 0]
-14.000000	0	1	[0 1 0 0 1 1 0 1 0 0 0 1 0 0 1 1 0 0 1 1 0]
-14.000000	0	2	[0 1 1 0 0 1 0 0 0 0 0 1 1 0 0 0 1 0 1 0 0]
-14.000000	0	3	[0 0 0 0 1 1 0 1 0 1 0 1 1 0 0 0 1 0 1 1 0]
-14.000000	0	1	[1 0 0 1 0 1 0 0 0 0 0 1 0 1 1 0 0 0 1 0 0]
-8.000000	0.047619	3	[0 1 0 0 1 1 0 1 0 1 1 1 1 0 0 1 0 0 1 1 1]
-22.000000	0.047619	1	[0 1 0 0 1 1 0 1 0 1 0 1 1 0 0 1 0 0 1 1 1]
-12.000000	0	1	[1 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0]
-12.000000	0	1	[1 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0]
-12.000000	0	1	[0 1 0 0 1 1 0 1 0 1 0 1 1 0 0 1 1 0 1 1 1]
-12.000000	0	1	[0 1 0 0 1 1 0 1 0 1 0 1 0 0 0 1 1 0 1 1 0]
-12.000000	0	1	[0 0 0 0 1 1 0 0 1 1 0 0 1 0 0 1 1 0 1 0 0]
-12.000000	0	1	[0 0 0 0 1 1 0 1 0 1 0 1 1 0 0 1 1 0 1 0 1]
-12.000000	0	1	[0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0]
-12.000000	0	1	[1 0 0 0 0 1 0 0 0 0 0 1 0 1 0 1 0 0 1 0 0]
-12.000000	0	1	[0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 1 0 0 1 1 1]
-12.000000	0	1	[0 0 0 0 1 1 0 0 1 0 1 0 0 0 1 0 0 1 0 0 0]
-12.000000	0	5	[1 1 0 0 1 1 0 0 0 0 0 1 1 0 0 1 0 0 1 1 1]
-12.000000	0	1	[1 1 0 0 1 1 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0]
-12.000000	0	1	[1 1 0 0 1 1 0 0 0 0 0 1 0 0 1 0 0 0 1 1 0]
-12.000000	0	1	[0 1 0 0 1 1 0 0 1 1 0 1 1 0 0 1 0 0 1 0 1]
-12.000000	0	3	[0 1 0 0 1 1 0 0 1 1 0 0 1 0 0 1 0 0 1 1 1]
-12.000000	0	1	[1 0 0 1 0 1 0 0 0 0 0 1 0 1 1 0 0 0 1 1 0]
-12.000000	0	1	[1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1]
-12.000000	0	1	[1 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 1]
-12.000000	0	1	[0 0 0 0 1 1 0 0 1 1 0 0 1 0 0 1 0 0 1 1 0]
-12.000000	0	1	[0 0 0 0 0 1 0 1 0 1 0 1 0 1 0 0 0 0 1 0 0]
-12.000000	0	2	[0 0 0 0 1 1 0 1 0 0 1 1 1 0 0 1 0 0 1 1 1]
-12.000000	0	1	[0 0 0 0 1 0 1 1 0 0 0 1 1 0 0 1 0 0 1 1 0]
-12.000000	0	1	[1 0 0 1 1 1 0 0 0 0 0 1 0 1 1 0 0 0 1 0 0]
-12.000000	0	1	[0 1 0 0 1 0 0 1 0 1 0 0 1 0 0 0 1 0 1 1 0]
-12.000000	0	2	[0 1 0 0 1 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1]
-12.000000	0	1	[0 1 0 0 1 1 0 1 0 0 1 0 0 0 1 0 0 0 1 1 0]
-12.000000	0	1	[0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 1 0 0 1 1 0]
-12.000000	0	1	[0 1 0 0 1 1 0 0 0 1 0 1 0 1 0 1 0 0 1 0 0]
-12.000000	0	1	[0 1 0 0 1 1 0 1 0 1 0 1 1 1 0 1 0 0 1 0 0]
-12.000000	0	2	[0 1 0 1 0 1 0 1 0 0 0 1 0 0 1 0 0 0 1 1 0]
-12.000000	0	1	[0 0 0 0 1 1 0 1 0 0 1 0 0 0 1 0 0 0 1 1 1]
-12.000000	0	1	[0 0 0 0 1 1 0 1 0 0 0 1 1 0 1 1 0 0 1 1 1]
-12.000000	0	1	[0 0 0 1 0 1 0 1 0 0 0 1 0 1 1 1 0 0 1 0 0]
-12.000000	0	1	[0 1 0 1 0 1 0 1 0 1 0 0 1 0 0 1 0 1 0 0 0]
-12.000000	0	1	[0 0 1 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 1 1 1]
-12.000000	0	1	[0 1 0 0 0 0 0 1 0 1 0 0 1 0 0 1 0 1 0 1 1]
-12.000000	0	1	[0 1 1 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 1 1 1]
-12.000000	0	1	[0 1 1 0 1 1 0 0 0 1 0 1 1 0 0 1 0 0 1 1 0]
-12.000000	0	1	[0 0 0 0 1 1 1 1 0 0 1 0 0 1 0 1 0 0 1 0 0]
-22.000000	0.047619	1	[0 1 0 0 1 1 0 1 0 1 0 1 1 0 0 1 0 0 1 1 1]
-6.000000	0.047619	1	[0 1 0 0 0 1 0 1 0 1 1 1 1 0 0 1 0 0 1 1 1]
-22.000000	0.047619	1	[0 1 0 0 1 1 0 1 0 1 0 1 1 0 0 1 0 0 1 1 1]
-14.000000	0.047619	1	[0 1 0 0 1 1 0 1 0 1 0 1 1 0 0 1 0 1 0 1 1]
-20.000000	0.047619	1	[0 1 0 0 1 1 0 1 0 1 0 1 1 0 0 1 0 0 0 1 1]
-20.000000	0.047619	1	[0 1 0 0 1 1 0 1 0 1 0 1 1 0 0 1 0 0 0 1 1]
-10.000000	0	1	[1 0 0 1 0 1 0 0 1 0 0 0 0 1 0 1 0 0 1 0 0]
-10.000000	0	1	[1 0 1 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 1 0 1]
-10.000000	0	1	[0 0 0 0 0 1 0 1 1 1 0 1 1 0 0 1 0 0 1 0 1]
-10.000000	0	1	[1 1 0 0 1 1 0 0 0 0 0 1 1 0 0 1 0 0 1 1 0]
-10.000000	0	1	[0 0 1 0 1 1 0 0 1 0 1 0 0 0 0 1 0 1 0 0 0]
-10.000000	0	1	[1 1 0 0 1 1 0 1 0 0 0 1 1 0 0 1 0 0 1 1 1]
-10.000000	0	1	[0 0 0 1 0 1 0 0 1 1 0 0 0 1 0 1 0 0 1 0 0]
-10.000000	0	2	[0 1 0 0 1 1 0 0 1 1 0 1 1 0 0 1 0 0 1 1 1]
-10.000000	0	1	[0 1 0 0 1 1 0 0 1 1 0 1 1 0 0 1 0 0 1 0 0]
-10.000000	0	1	[0 1 0 0 1 1 0 0 1 0 0 0 0 0 1 0 0 0 1 0 1]
-10.000000	0	1	[1 0 0 1 1 1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0]
-10.000000	0	1	[0 0 0 1 0 1 0 1 0 0 1 1 1 0 0 1 0 0 1 1 0]
-10.000000	0	1	[0 1 0 1 0 1 0 1 0 0 0 1 1 0 1 0 0 0 1 1 0]
-10.000000	0	1	[0 0 0 0 1 1 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1]
-10.000000	0	1	[0 0 0 0 1 1 0 0 1 1 0 0 0 1 0 0 1 0 1 0 0]
-10.000000	0	1	[0 1 0 0 1 1 0 1 0 0 1 0 1 0 0 1 0 1 0 1 0]
-10.000000	0	1	[0 0 0 0 0 1 0 1 0 1 0 1 1 0 0 1 0 1 0 1 1]
-10.000000	0	1	[0 1 0 0 1 1 0 1 0 0 0 1 0 1 1 0 0 0 1 0 1]
-16.000000	0.047619	1	[0 1 0 0 1 1 0 1 0 1 0 1 1 0 0 1 1 0 1 0 0]
-22.000000	0.047619	1	[0 1 0 0 1 1 0 1 0 1 0 1 1 0 0 1 0 0 1 1 1]
-22.000000	0.047619	1	[0 1 0 0 1 1 0 1 0 1 0 1 1 0 0 1 0 0 1 1 1]
-8.000000	0	1	[1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1]
-8.000000	0	1	[1 0 0 1 0 1 0 0 0 0 1 1 0 0 0 1 0 0 1 1 0]
-8.000000	0	1	[1 1 0 0 0 1 0 1 0 0 0 1 1 0 0 1 0 0 1 1 1]
-8.000000	0	1	[0 1 0 1 1 1 0 1 0 1 0 1 1 0 0 0 1 0 1 0 0]
-8.000000	0	1	[0 1 0 1 0 1 0 1 0 1 0 1 1 1 0 1 0 0 1 0 0]
-8.000000	0	1	[0 1 0 0 1 0 1 1 0 0 0 1 0 0 1 1 0 0 1 1 1]
-18.000000	0.047619	1	[0 1 1 0 0 1 0 0 0 0 0 1 1 0 0 1 0 0 1 1 1]
-18.000000	0.047619	1	[0 1 0 0 1 1 0 1 0 1 0 1 1 0 0 0 0 0 1 1 0]
-18.000000	0.047619	1	[0 1 0 0 1 1 0 1 0 0 0 1 1 0 0 1 0 0 1 0 1]
-2.000000	0.047619	1	[0 1 0 1 0 1 0 1 0 1 1 1 1 0 0 1 0 0 1 1 0]
-22.000000	0.0952381	1	[0 1 0 0 1 1 0 1 0 1 0 1 1 0 0 1 0 0 1 1 1]
